id,tokens,ner_tags
4758,"['sarah', 'jessica', 'parker', 'is', 'kate', 'reddy', 'a', 'finance', 'executive', 'who', 'is', 'the', 'breadwinner', 'for', 'her', 'husband', 'and', 'two', 'kids', 'in', 'this', '2011', 'movie', 'based', 'on', 'the', 'novel', 'by', 'allison', 'pearson']","[0, 12, 12, 24, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 24, 6, 18, 18, 18, 18, 18, 18]"
4759,"['sean', 'anderson', 'partners', 'with', 'his', 'mom', 's', 'husband', 'on', 'a', 'mission', 'to', 'find', 'his', 'grandfather', 'who', 'is', 'thought', 'to', 'be', 'missing', 'in', 'a', 'mythical', 'location', 'in', 'this', '2012', 'adventure', 'starring', 'dwayne', 'johnson']","[2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 24, 0, 12]"
4760,"['selena', 'gomez', 'leighton', 'meester', 'and', 'katie', 'cassidy', 'starred', 'as', 'three', 'texas', 'girls', 'in', 'france', 'in', 'this', '2011', 'romantic', 'comedy']","[0, 12, 12, 12, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 24, 24, 11, 4, 16]"
4761,"['sequel', 'to', 'the', 'popular', 'film', 'starring', 'tiny', 'singing', 'critters']","[9, 24, 24, 5, 24, 24, 24, 24, 24]"
4762,"['sequel', 'to', 'the', 'popular', 'story', 'of', 'entering', 'a', 'strange', 'world', 'through', 'a', 'wardrobe']","[9, 21, 21, 21, 21, 24, 7, 19, 19, 19, 19, 19, 19]"
4763,"['set', 'in', '1825', 'a', 'man', 'is', 'captured', 'by', 'indians', 'but', 'eventually', 'becomes', 'the', 'leader', 'of', 'the', 'tribe']","[24, 24, 11, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4764,"['set', 'in', '1884', 'sudan', 'this', 'fifth', 'film', 'to', 'be', 'adapted', 'from', 'the', 'a', 'e', 'w', 'mason', 'novel', 'follows', 'a', 'british', 'officer', 'who', 'resigns', 'his', 'post', 'right', 'before', 'his', 'regiment', 'ships', 'out', 'to', 'battle', 'the', 'rebels']","[24, 24, 24, 24, 24, 9, 21, 24, 24, 24, 6, 18, 18, 18, 18, 18, 18, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4765,"['shakespearean', 'comedy', 'staring', 'elizabeth', 'taylor']","[6, 4, 24, 0, 12]"
4766,"['show', 'me', 'the', 'classic', 'love', 'story', 'movie', 'starring', 'kate', 'winslet', 'where', 'the', 'ship', 'tragically', 'sinks']","[24, 24, 24, 5, 4, 16, 24, 24, 0, 12, 24, 7, 19, 19, 19]"
4767,"['show', 'me', 'the', 'movie', 'about', 'a', 'guy', 'who', 'breaks', 'his', 'legs', 'and', 'spies', 'on', 'a', 'neighbor', 'killing', 'someone']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4768,"['sisters', 'tap', 'dance', 'and', 'dream', 'of', 'spending', 'the', 'holidays', 'with', 'cheer', 'and', 'love', 'in', 'this', 'famous', 'holiday', 'inspired', 'movie']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 5, 4, 24, 24]"
4769,"['spencer', 'tracy', 'and', 'steve', 'martin', 'have', 'both', 'shared', 'this', 'title', 'role', 'about', 'a', 'nervous', 'dad', 'who', 'learns', 'his', 'daughter', 'is', 'getting', 'married']","[0, 12, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4770,"['stacy', 'keach', 'and', 'james', 'keach', 'play', 'frank', 'and', 'jesse', 'james', 'in', 'this', '1980', 'western', 'about', 'the', 'outlaws', 'and', 'their', 'gang']","[0, 12, 24, 0, 12, 24, 2, 24, 2, 14, 24, 24, 11, 4, 24, 24, 7, 19, 19, 19]"
4771,"['stanley', 'kubrick', 'directed', 'this', '1968', 'science', 'fiction', 'classic', 'starring', 'keir', 'dullea', 'gary', 'lockwood', 'and', 'hal', 'the', 'computer']","[3, 15, 24, 24, 11, 4, 16, 5, 24, 0, 12, 12, 12, 24, 0, 12, 12]"
4772,"['star', 'trek', 's', 'zoe', 'saldana', 'starred', 'in', 'which', '2011', 'action', 'film', 'produced', 'by', 'legendary', 'action', 'director', 'luc', 'besson']","[24, 24, 24, 0, 12, 24, 24, 24, 11, 4, 16, 24, 24, 5, 24, 24, 3, 15]"
4773,"['staring', 'jake', 'gyllenhall', 'this', 'blockbuster', 'was', 'based', 'on', 'a', 'popular', 'video', 'game']","[24, 0, 12, 24, 5, 24, 6, 18, 18, 18, 18, 18]"
4774,"['starring', 'daniel', 'craig', 'this', 'movie', 'has', 'an', 'invasion', 'of', 'otherworldly', 'visitors', 'and', 'the', 'only', 'people', 'to', 'stand', 'in', 'their', 'way', 'are', 'a', 'posse', 'of', 'cowboys', 'and', 'natives']","[24, 0, 12, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4775,"['starring', 'matt', 'damon', 'and', 'directed', 'by', 'steven', 'soderbergh', 'this', '2011', 'flick', 'will', 'make', 'you', 'sick']","[24, 0, 12, 24, 24, 24, 3, 15, 24, 11, 24, 7, 19, 19, 19]"
4776,"['starring', 'michael', 'cera', 'this', 'was', 'a', '2009', 'movie', 'where', 'he', 'attempted', 'to', 'get', 'the', 'girl', 'of', 'his', 'dreams', 'by', 'adopting', 'a', 'completely', 'new', 'persona']","[24, 0, 12, 24, 24, 24, 11, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4777,"['steve', 'carell', 'and', 'julianne', 'moore', 'star', 'in', 'this', 'romantic', 'comedy', 'that', 'shows', 'how', 'love', 'can', 'vary', 'with', 'age']","[0, 12, 24, 0, 12, 24, 24, 24, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19]"
4778,"['steve', 'carell', 'and', 'paul', 'rudd', 'star', 'in', 'this', 'comedy', 'about', 'working', 'for', 'employers', 'who', 'celebrate', 'idiot', 'employees']","[0, 12, 24, 0, 12, 24, 24, 24, 4, 24, 7, 19, 19, 19, 19, 19, 19]"
4779,"['steve', 'carell', 'starred', 'in', 'this', 'animated', 'movie', 'about', 'a', 'lovable', 'villain', 'with', 'thousands', 'of', 'tiny', 'henchmen']","[0, 12, 24, 24, 24, 4, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19]"
4780,"['steve', 'mcqueen', 'stars', 'as', 'the', 'title', 'character', 'in', 'this', '1968', 'action', 'thriller', 'about', 'a', 'hard', 'nosed', 'cop', 'determined', 'to', 'find', 'the', 'underworld', 'kingpin', 'that', 'killed', 'the', 'witness', 'in', 'his', 'protection']","[0, 12, 24, 24, 24, 24, 24, 24, 24, 11, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4781,"['steve', 'mcqueen', 'stars', 'in', 'this', '1963', 'classic', 'about', 'pows', 'escaping', 'from', 'a', 'german', 'prison', 'camp', 'during', 'wwii']","[0, 12, 24, 24, 24, 11, 5, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
4782,"['steven', 'spielberg', 'directed', 'this', '2011', 'drama', 'about', 'a', 'man', 'who', 'enlists', 'in', 'the', 'army', 'when', 'his', 'beloved', 'steed', 'is', 'taken', 'into', 'the', 'cavalry']","[3, 15, 24, 24, 11, 4, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4783,"['steven', 'spielberg', 'directed', 'this', 'oscar', 'winning', 'movie', 'about', 'the', 'life', 'and', 'trials', 'of', 'an', 'african', 'american', 'woman', 'based', 'on', 'the', 'novel', 'by', 'alice', 'walker']","[3, 15, 24, 24, 1, 13, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 6, 18, 18, 18, 18, 18, 18]"
4784,"['steven', 'spielberg', 'personally', 'screened', 'this', '1982', 'film', 'at', 'the', 'white', 'house', 'for', 'ronald', 'reagan', 'and', 'nancy', 'davis']","[3, 15, 24, 24, 24, 11, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4785,"['steven', 'spielberg', 'was', 'pretty', 'much', 'unknown', 'before', 'this', '1975', 'blockbuster', 'based', 'on', 'a', 'peter', 'benchley', 'novel', 'made', 'us', 'afraid', 'to', 'go', 'swimming']","[3, 15, 24, 24, 24, 24, 24, 24, 11, 5, 24, 24, 24, 6, 18, 18, 7, 19, 19, 19, 19, 19]"
4786,"['stopped', 'they', 'must', 'be', 'on', 'this', 'all', 'depends', 'only', 'a', 'fully', 'trained', 'jedi', 'knight', 'with', 'the', 'force', 'as', 'his', 'ally', 'will', 'conquer', 'vader', 'in', 'this', '1980', 'george', 'lucas', 'sequel']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2, 24, 24, 11, 3, 15, 9]"
4787,"['superhero', 'movie', 'where', 'team', 'of', 'superheros', 'get', 'together', 'to', 'defeat', 'threats', 'too', 'big', 'for', 'just', 'one', 'hero']","[4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4788,"['susan', 'sarandon', 'won', 'an', 'oscar', 'for', 'her', 'role', 'as', 'a', 'nun', 'who', 'develops', 'a', 'special', 'relationship', 'with', 'a', 'prisoner', 'in', 'this', 'drama', 'based', 'on', 'the', 'novel', 'by', 'helen', 'prejean']","[0, 12, 1, 13, 13, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 4, 24, 24, 6, 18, 18, 18, 18]"
4789,"['tattooine', 'is', 'the', 'home', 'planet', 'for', 'a', 'certain', 'hero', 'in', 'this', 'famous', 'trilogy', 'which', 'is', 'set', 'in', 'a', 'distant', 'galaxy']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 9, 21, 24, 24, 24, 24, 24, 24, 24]"
4790,"['teenagers', 'hunt', 'each', 'other', 'in', 'a', 'futuristic', 'game', 'show', 'for', 'the', 'amusement', 'of', 'the', 'rich']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4791,"['tell', 'me', 'about', 'that', '1981', 'british', 'fantasy', 'film', 'starring', 'sean', 'connery', 'and', 'john', 'cleese', 'and', 'directed', 'by', 'terry', 'gilliam']","[24, 24, 24, 24, 11, 4, 16, 24, 24, 0, 12, 24, 0, 12, 24, 24, 24, 3, 15]"
4792,"['the', 'bellas', 'take', 'on', 'their', 'male', 'rivals', 'in', 'a', 'campus', 'competition', 'in', 'this', '2012', 'comedy', 'musical']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16]"
4793,"['the', 'classic', 'scene', 'between', 'burt', 'lancaster', 'and', 'deborah', 'kerr', 'in', 'the', 'rushing', 'water', 'on', 'the', 'beach', 'was', 'a', 'last', 'minute', 'inspiration', 'from', 'the', 'director', 'fred', 'zinnemann', 'in', 'this', 'romantic', 'drama']","[24, 5, 24, 24, 0, 12, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 3, 15, 24, 24, 4, 16]"
4794,"['the', 'corn', 'is', 'as', 'high', 'as', 'a', 'elephant', 's', 'eye', 'in', 'this', '1955', 'rogers', 'and', 'hammerstein', 'musical']","[8, 20, 20, 20, 20, 20, 20, 20, 20, 20, 24, 24, 11, 3, 15, 15, 4]"
4795,"['the', 'death', 'of', 'an', 'american', 'football', 'star', 'turned', 'war', 'hero', 'is', 'the', 'focus', 'of', 'this', 'documentary', 'by', 'amir', 'bar', 'lev']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 4, 24, 3, 15, 15]"
4796,"['the', 'debut', 'movie', 'of', 'the', 'famous', 'director', 'kevin', 'smith', 'featuring', 'his', 'breakout', 'characters', 'jay', 'and', 'silent', 'bob']","[24, 24, 24, 24, 24, 5, 24, 3, 15, 24, 24, 24, 24, 2, 24, 2, 14]"
4797,"['the', 'dying', 'words', 'of', 'a', 'thief', 'spark', 'a', 'madcap', 'cross', 'country', 'rush', 'to', 'find', 'some', 'treasure', 'is', 'the', 'plot', 'of', 'this', 'film', 'starring', 'spencer', 'tracy', 'and', 'milton', 'berle']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 24, 24, 0, 12, 24, 0, 12]"
4798,"['the', 'film', 'i', 'm', 'thinking', 'of', 'is', 'a', 'romantic', 'comedy', 'starring', 'jason', 'segel', 'and', 'emily', 'blunt', 'as', 'a', 'couple', 'whose', 'relationship', 'begins', 'to', 'deteriorate', 'the', 'more', 'they', 'put', 'off', 'their', 'wedding']","[24, 24, 24, 24, 24, 24, 24, 24, 4, 16, 24, 0, 12, 24, 0, 12, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4799,"['the', 'first', 'entry', 'in', 'an', 'eight', 'part', 'series', 'that', 'got', 'millions', 'of', 'kids', 'into', 'reading']","[24, 9, 21, 21, 21, 21, 21, 21, 24, 7, 19, 19, 19, 19, 19]"
4800,"['the', 'first', 'installment', 'of', 'a', 'series', 'in', 'which', 'clinton', 'eastwood', 'plays', 'a', 'police', 'officer', 'with', 'a', 'love', 'for', '44', 'magnums']","[24, 9, 21, 21, 21, 21, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
4801,"['the', 'first', 'movie', 'that', 'launched', 'a', 'huge', 'movie', 'franchise', 'based', 'on', 'j', 'k', 'rowling', 's', 'writing']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 6, 24, 6, 18, 18, 18, 18]"
4802,"['the', 'last', 'part', 'of', 'a', 'vampire', 'love', 'story', 'between', 'bella', 'and', 'edward']","[24, 9, 21, 24, 24, 4, 16, 24, 24, 2, 24, 2]"
4803,"['the', 'lesson', 'of', 'this', 'disney', 'story', 'is', 'do', 'n', 't', 'talk', 'to', 'strangers', 'and', 'do', 'n', 't', 'take', 'short', 'cuts']","[24, 24, 24, 24, 3, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4804,"['the', 'main', 'character', 'in', 'this', 'classic', 'film', 'is', 'known', 'to', 'frequently', 'say', 'the', 'phrase', 'yippee', 'ki', 'yay']","[24, 24, 24, 24, 24, 5, 24, 24, 24, 24, 24, 24, 24, 24, 8, 20, 20]"
4805,"['the', 'main', 'character', 'of', 'this', 'animated', 'film', 'is', 'a', 'fiery', 'red', 'haired', 'princess', 'who', 'loves', 'archery', 'and', 'has', 'mom', 'issues']","[24, 24, 24, 24, 24, 4, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4806,"['the', 'marx', 'brothers', 'star', 'in', 'this', 'slap', 'stick', 'comedy', 'about', 'a', 'sly', 'business', 'manager', 'and', 'two', 'wacky', 'friends', 'of', 'two', 'singers', 'who', 'help', 'them', 'achieve', 'success', 'while', 'humiliating', 'their', 'stuffy', 'and', 'snobbish', 'enemies']","[24, 0, 12, 24, 24, 24, 4, 16, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4807,"['the', 'movie', 'about', 'the', 'famed', 'english', 'hero', 'who', 'steals', 'from', 'the', 'rich', 'and', 'gives', 'to', 'the', 'poor']","[24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4808,"['the', 'movie', 'about', 'the', 'high', 'school', 'girl', 'who', 'lies', 'about', 'a', 'date', 'and', 'losing', 'her', 'virginity', 'she', 'rides', 'off', 'on', 'a', 'lawnmower', 'with', 'the', 'guy', 'she', 'likes', 'at', 'the', 'end']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4809,"['the', 'movie', 'adaptation', 'of', 'a', 'high', 'school', 'singing', 'group', 'that', 'brought', 'the', 'fox', 'show', 'into', '3', 'dimensions']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4810,"['the', 'movie', 'i', 'm', 'thinking', 'has', 'a', 'title', 'that', 'word', 'be', '12', 'am', 'in', 'the', 'city', 'with', 'the', 'eiffel', 'tower']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4811,"['the', 'movie', 'i', 'm', 'thinking', 'of', 'has', 'a', 'rabbit', 'named', 'thumper', 'and', 'a', 'faun', 'that', 'grows', 'to', 'a', 'female', 'deer', 'who', 'the', 'movie', 'is', 'named', 'after']","[24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 2, 7, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 24, 24]"
4812,"['the', 'movie', 'i', 'm', 'thinking', 'of', 'has', 'two', 'god', 'brothers', 'and', 'one', 'of', 'them', 'gets', 'cast', 'out', 'of', 'their', 'kingdom', 'and', 'sent', 'to', 'earth', 'to', 'live', 'with', 'humans']","[24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4813,"['the', 'movie', 'starring', 'emma', 'stone', 'who', 'pretends', 'to', 'be', 'a', 'slut', 'to', 'become', 'more', 'popular', 'at', 'school']","[24, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4814,"['the', 'movie', 'where', 'marty', 'mcfly', 'and', 'doc', 'brown', 'go', 'back', 'in', 'time', 'and', 'have', 'to', 'get', 'marty', 's', 'mom', 'to', 'marry', 'his', 'dad']","[24, 24, 24, 2, 14, 24, 2, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4815,"['the', 'movie', 'where', 'two', 'geeks', 'played', 'by', 'simon', 'pegg', 'and', 'nick', 'frost', 'on', 'their', 'way', 'to', 'comic', 'con', 'meet', 'an', 'alien']","[24, 24, 24, 7, 19, 24, 24, 0, 12, 24, 0, 12, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
4816,"['the', 'movie', 'where', 'two', 'irish', 'brothers', 'in', 'boston', 'go', 'to', 'war', 'against', 'he', 'mob', 'and', 'get', 'in', 'over', 'their', 'heads']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4817,"['the', 'movie', 'where', 'two', 'of', 'the', 'characters', 'have', 'dogs', 'with', 'country', 'singers', 'names', 'one', 'was', 'willie', 'nelson', 'and', 'the', 'other', 'dolly', 'parton']","[24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 2, 14, 7, 19, 19, 2, 14]"
4818,"['the', 'name', 'of', 'this', 'classic', 'movie', 'is', 'the', 'same', 'as', 'the', 'now', 'famous', 'monster', 'a', 'giant', 'beast', 'that', 'wrecks', 'tokyo']","[24, 24, 24, 24, 5, 24, 24, 24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19]"
4819,"['the', 'origin', 'story', 'to', 'a', 'movie', 'about', 'people', 'who', 'evolve', 'mutant', 'powers', 'set', 'primarily', 'during', 'the', 'cuban', 'missile', 'crisis']","[24, 9, 21, 21, 21, 21, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4820,"['the', 'original', 'in', '1967', 'starred', 'rex', 'harrison', 'and', 'the', 'remake', 'of', 'this', 'movie', 'had', 'eddie', 'murphy', 'as', 'the', 'friend', 'of', 'sic', 'animals', 'everywhere']","[24, 24, 24, 11, 24, 0, 12, 24, 24, 9, 24, 24, 24, 24, 0, 12, 24, 7, 19, 19, 19, 19, 19]"
4821,"['the', 'popular', '2012', 'movie', 'based', 'on', 'a', 'trilogy', 'of', 'books', 'about', 'a', 'girl', 'with', 'a', 'bow', 'who', 'must', 'fight', 'other', 'children', 'for', 'survival', 'in', 'an', 'arena']","[24, 5, 11, 24, 6, 18, 18, 18, 18, 18, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4822,"['the', 'producer', 'of', 'this', 'movie', 'was', 'shaken', 'down', 'for', 'a', 'contribution', 'to', 'the', 'campaign', 'of', 'the', 'now', 'convicted', 'felon', 'and', 'former', 'illinois', 'governor', 'rod', 'blagojevich']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4823,"['the', 'referee', 'in', 'the', 'final', 'match', 'in', 'this', '1984', 'martial', 'arts', 'movie', 'starring', 'ralph', 'macchio', 'is', 'pat', 'e', 'johnson', 'a', 'martial', 'arts', 'expert', 'and', 'former', 'student', 'of', 'chuck', 'norris']","[24, 24, 24, 24, 24, 24, 24, 24, 11, 4, 16, 24, 24, 0, 12, 24, 0, 12, 12, 24, 24, 24, 24, 24, 24, 24, 24, 0, 12]"
4824,"['the', 'script', 'was', 'originally', 'written', 'as', 'a', 'sequel', 'to', 'l', 'on', 'the', 'professional', 'and', 'would', 'have', 'focused', 'on', 'natalie', 'portman', 's', 'character', 'mathilda', 'but', 'was', 'later', 'changed', 'to', 'star', 'a', 'main', 'character', 'with', 'south', 'american', 'background']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4825,"['the', 'second', 'movie', 'in', 'a', 'franchise', 'and', 'directed', 'by', 'guy', 'ritchie', 'it', 'follows', 'the', 'adventures', 'of', 'a', 'detective', 'and', 'his', 'sidekick']","[9, 21, 21, 21, 21, 21, 24, 24, 24, 3, 15, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
4826,"['the', 'second', 'movie', 'in', 'a', 'popular', 'fantasy', 'trilogy', 'this', 'film', 'introduces', 'a', 'character', 'named', 'treebeard']","[24, 9, 24, 24, 24, 9, 4, 9, 24, 24, 24, 24, 24, 24, 2]"
4827,"['the', 'second', 'to', 'last', 'movie', 'about', 'a', 'boy', 'wizard', 'and', 'his', 'quest', 'to', 'destroy', 'the', 'most', 'dangerous', 'wizard', 'alive']","[24, 24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4828,"['the', 'sequel', 'to', 'a', 'popular', 'children', 's', 'movie', 'about', 'talking', 'motor', 'vehicle']","[24, 9, 24, 24, 24, 4, 24, 24, 7, 19, 19, 19]"
4829,"['the', 'sequel', 'to', 'pixar', 's', 'hit', 'movie', 'about', 'anthropomorphic', 'cars']","[24, 9, 24, 4, 16, 24, 7, 24, 7, 19]"
4830,"['the', 'sequel', 'to', 'the', 'hit', 'super', 'hero', 'film', 'starring', 'robert', 'downey', 'jr', 'as', 'tony', 'stark']","[24, 9, 24, 24, 24, 4, 16, 24, 24, 0, 12, 12, 24, 2, 14]"
4831,"['the', 'story', 'of', 'avant', 'garde', 'comedian', 'andy', 'kaufman', 'and', 'his', 'notorious', 'antics', 'on', 'the', 'stage']","[24, 7, 19, 19, 19, 19, 2, 14, 7, 19, 19, 19, 19, 19, 19]"
4832,"['the', 'story', 'of', 't', 'e', 'lawrence', 'a', 'flamboyant', 'and', 'controversial', 'british', 'military', 'figure', 'and', 'his', 'conflicted', 'loyalties', 'during', 'his', 'world', 'war', 'i', 'service', 'in', 'the', 'middle', 'east', 'staring', 'peter', 'o', 'toole']","[24, 24, 24, 2, 14, 14, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 0, 12, 12]"
4833,"['the', 'tagline', 'for', 'the', 'final', 'installment', 'of', 'this', '2010', 'dreamworks', 'animation', 'film', 'was', 'it', 'aint', 'ogre', 'til', 'it', 's', 'ogre']","[24, 24, 24, 24, 9, 21, 24, 24, 11, 3, 4, 24, 24, 8, 20, 20, 20, 20, 20, 20]"
4834,"['the', 'third', 'installment', 'of', 'the', 'horror', 'series', 'that', 'administers', 'disturbing', 'and', 'often', 'lethal', 'tests', 'to', 'unwilling', 'subjects']","[24, 9, 21, 24, 24, 4, 9, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19]"
4835,"['the', 'third', 'movie', 'of', 'the', 'series', 'based', 'off', 'the', 'writings', 'of', 'c', 's', 'lewis', 'and', 'sequel', 'to', 'the', 'lion', 'witch', 'and', 'the', 'wardrobe']","[24, 9, 21, 21, 21, 21, 6, 18, 18, 18, 18, 18, 18, 18, 24, 9, 21, 21, 21, 21, 21, 21, 21]"
4836,"['the', 'title', 'character', 'of', 'this', 'movie', 'based', 'on', 'a', 'play', 'by', 'shakespeare', 'is', 'driven', 'mad', 'by', 'love', 'and', 'jealousy']","[7, 19, 19, 19, 19, 19, 6, 18, 18, 18, 18, 18, 24, 7, 19, 19, 19, 19, 19]"
4837,"['the', 'title', 'of', 'this', 'film', 'starring', 'jim', 'carrey', 'contains', 'the', 'name', 'of', 'a', 'tobacco', 'giant']","[24, 24, 24, 24, 24, 24, 0, 12, 24, 24, 24, 24, 24, 24, 24]"
4838,"['the', 'title', 'role', 'of', 'this', 'superhero', 'flick', 'is', 'a', 'powerful', 'orphan', 'alien', 'from', 'planet', 'krypton', 'working', 'as', 'a', 'newspaper', 'reporter', 'on', 'earth']","[24, 24, 24, 24, 24, 4, 16, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4839,"['the', 'tramp', 'goes', 'the', 'klondike', 'in', 'search', 'of', 'gold', 'and', 'finds', 'it', 'and', 'more', 'in', 'this', '1925', 'silent', 'movie', 'that', 'was', 'written', 'directed', 'and', 'starring', 'charlie', 'chaplin']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 11, 4, 16, 24, 24, 24, 24, 24, 24, 3, 15]"
4840,"['the', 'true', 'story', 'of', 'a', 'horse', 'that', 'defied', 'expectations', 'and', 'now', 'works', 'for', 'craig', 'ferguson']","[24, 24, 24, 24, 7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]"
4841,"['the', 'two', 'main', 'characters', 'in', 'this', 'movie', 'were', 'married', 'what', 'did', 'the', 'wife', 'think', 'his', 'profession', 'was']","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]"
4842,"['the', 'world', 's', 'most', 'famous', 'detective', 'meets', 'his', 'most', 'dangerous', 'adversary', 'in', 'this', 'film', 'starring', 'robert', 'downey', 'jr', 'and', 'jude', 'law']","[7, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 24, 24, 24, 24, 0, 12, 12, 24, 0, 12]"
